ticket_id,customer_id,created_at,category,channel,priority,first_response_time_hours,resolution_time_hours,is_open,breached_sla,summary
T_CVJNML4W,C_9XXAYPNT,2025-02-03T15:21:00,Performance,phone,medium,8.871797115703535,35.784652228131286,0,0,Suspicious login
T_T8QHYPCL,C_KEYZ7SRC,2025-03-04T15:07:00,Integration,email,medium,3.772546260049312,,1,0,Slow dashboard
T_J5MHWWQX,C_MOGE4QXX,2025-02-09T17:06:00,Feature,phone,high,3.725790279217492,9.304791598879731,0,0,Webhook failing
T_OYAPE7OM,C_VWVM4W3Z,2025-02-04T21:02:00,Billing,phone,medium,2.3430651913714255,10.417025245336353,0,0,Slow dashboard
T_OXM49RXG,C_31GYMDM0,2025-04-13T11:06:00,Billing,phone,low,2.823825164759026,13.381208629925352,0,0,Invoice mismatch
T_24PZEVW6,C_DP0LVSNU,2025-02-18T13:01:00,Billing,phone,medium,4.776950522953218,7.352225776871377,0,0,Slow dashboard
T_DTB3GLL6,C_2C9ROS7Y,2025-05-15T14:10:00,Security,email,low,20.872402845479726,,1,0,Webhook failing
T_A9X7V1FE,C_Q85JSG65,2025-01-06T19:13:00,Bug,web,low,12.120258405835582,11.31112083947192,0,0,Invoice mismatch
T_CE960AJX,C_OLMLGSES,2025-06-19T08:56:00,Security,chat,medium,10.576385302891742,10.954055055260516,0,0,Refund request
T_34R3RKH7,C_LQBMAE38,2025-05-04T20:16:00,Bug,web,medium,10.29886649939381,,1,0,Webhook failing
T_H0ODOR9A,C_EUC1HH5L,2025-06-13T20:12:00,Integration,chat,high,6.535867238513769,11.503987798527131,0,0,Webhook failing
T_YQ8O5M4A,C_H75LXO6Q,2025-03-22T01:14:00,Login,phone,low,4.700021249405982,12.747534547008787,0,0,Suspicious login
T_GKAVRC6A,C_GET8T63J,2025-06-19T20:08:00,Security,web,low,12.828273166105282,141.28586419265753,0,0,Request export option
T_6M97X1PH,C_9TZE5R5U,2025-05-26T07:38:00,Integration,phone,low,14.055711086899455,10.910647395717435,0,0,Slow dashboard
T_IBCB0FLA,C_Q52WSPOF,2025-01-10T07:10:00,Performance,chat,high,3.1420489202436324,13.341749218853844,0,0,Refund request
T_HSPPF32J,C_9T84AZYT,2025-02-03T19:12:00,Integration,email,urgent,18.538705381663195,19.305474119359314,0,1,Suspicious login
T_I1GEXV6R,C_5G79OR78,2025-05-03T09:19:00,Login,web,medium,5.251270154331898,8.841503679666689,0,0,Webhook failing
T_DVUZL8NZ,C_CZUCQMRU,2025-03-08T17:35:00,Billing,chat,low,4.189230506045872,9.192883546321074,0,0,Suspicious login
T_HAX2FFB3,C_X7PTX63C,2025-04-29T03:32:00,Performance,phone,medium,8.931302147954733,23.59686861039442,0,0,Suspicious login
T_7SAW00T5,C_D669UGNE,2025-01-24T12:17:00,Performance,phone,low,15.045427646528035,15.799122491991257,0,0,Request export option
T_4FYPGPNE,C_CTSUFLSE,2025-05-13T08:10:00,Security,chat,high,10.078750517046322,19.130918586588347,0,0,Webhook failing
T_GBMV77NQ,C_TWD1XMXB,2025-05-06T21:28:00,Login,chat,urgent,13.058714775343052,8.944628978865172,0,1,Webhook failing
T_FS7B061D,C_VULEMX15,2025-02-27T12:03:00,Feature,phone,high,4.742983385118247,17.291253977887468,0,0,Slow dashboard
T_T78KKWLY,C_PYMB5M9J,2025-03-17T16:03:00,Security,chat,medium,4.8830806629454315,10.743228645966948,0,0,Webhook failing
T_3YUPSF2X,C_3Z6BZ8UU,2025-03-26T08:04:00,Integration,email,medium,4.219263567391659,3.7083479019309102,0,0,Request export option
T_M07661WR,C_9CSS9TOQ,2025-05-04T10:27:00,Integration,web,urgent,6.640903389619402,15.360147480568294,0,1,Slow dashboard
T_ZFNSIC80,C_60RJIW1S,2025-03-14T22:33:00,Billing,web,low,13.814940527255471,15.52716770743272,0,0,Request export option
T_G4DI2KV0,C_1HT7PZE9,2025-04-13T09:03:00,Feature,web,urgent,26.41445069711882,26.69206047239184,0,1,Slow dashboard
T_0YEHH7MC,C_A100QXMC,2025-02-03T07:43:00,Security,email,urgent,16.151558551992398,43.15681553506839,0,1,App crash
T_1ZTKKSM5,C_XVKDC9X5,2025-04-08T21:38:00,Security,chat,low,9.00803609772922,26.656155327602782,0,0,App crash
T_R4B2EGIC,C_P9P9W4J6,2025-02-04T14:03:00,Feature,email,urgent,8.57203452945817,19.020952285145274,0,1,App crash
T_EGBYKAQB,C_KTSG7FXZ,2025-06-17T14:37:00,Integration,chat,low,5.335628751498539,24.552578762460467,0,0,Slow dashboard
T_DOPTO9NX,C_9P3JPXGH,2025-05-28T08:12:00,Billing,phone,medium,5.0948758780632435,26.718575408786485,0,0,App crash
T_C9883CZ6,C_CJIWVHDK,2025-01-05T09:48:00,Bug,web,urgent,5.84640280394528,20.336379528077206,0,1,Suspicious login
T_X4KUVDI0,C_0W10LBT3,2025-03-01T11:49:00,Bug,chat,low,6.210528778284013,10.751078112439025,0,0,Suspicious login
T_J4V1ZLP4,C_96QE3RZS,2025-05-02T18:38:00,Billing,web,low,10.571757501224607,,1,0,Slow dashboard
T_XDLK8I17,C_LM349EL8,2025-01-23T09:00:00,Feature,chat,urgent,3.046039600024957,10.24658727750192,0,0,Request export option
T_DRVUK1TD,C_AV71448N,2025-02-03T10:34:00,Integration,chat,medium,14.720853879034165,13.993514917506126,0,0,Slow dashboard
T_5PC7I4U2,C_DPPQ0Y9D,2025-01-03T12:13:00,Billing,email,high,9.370549311366082,9.932632498394435,0,0,Webhook failing
T_94KWW4HN,C_GQPKI7P5,2025-06-03T05:03:00,Billing,email,low,4.866830586087679,4.337189724114638,0,0,App crash
T_WFIHLY9Q,C_JSHZKBRH,2025-03-07T12:38:00,Billing,web,low,4.640121124218414,2.952921341837765,0,0,Suspicious login
T_RR05T2QG,C_2TALA753,2025-03-27T19:08:00,Security,phone,low,29.64647414626592,17.1967424280014,0,0,Request export option
T_7V2IQ3A0,C_30T9NT3W,2025-05-12T20:16:00,Security,chat,urgent,5.094952911204581,10.163404964845297,0,1,Slow dashboard
T_4C8A1YHY,C_3P15AHDB,2025-06-29T23:31:00,Bug,email,low,8.956039407626688,11.77949955401767,0,0,Refund request
T_S9GMYSEZ,C_YR6CCVCJ,2025-06-26T17:20:00,Integration,phone,medium,6.386737991562665,2.447956762772448,0,0,Suspicious login
T_L7A0YZC7,C_6NOUHFJ7,2025-04-01T22:42:00,Security,chat,high,3.3984251399342895,19.965628106895235,0,0,Webhook failing
T_GVWFFOUF,C_NMJQY3OD,2025-05-27T10:46:00,Security,email,high,8.902305279371856,6.666310000461025,0,0,Request export option
T_MBH0X4QX,C_W4YCZ04C,2025-02-26T23:46:00,Security,chat,low,25.96836003385396,31.477621703244786,0,0,Invoice mismatch
T_36H4VJXO,C_YR6CCVCJ,2025-03-15T02:50:00,Bug,chat,medium,6.399194284267113,7.86293241494921,0,0,App crash
T_L2382O4Q,C_QTXHI15C,2025-04-02T11:02:00,Login,web,medium,8.496192093119705,13.97368457048175,0,0,Webhook failing
T_6G79QZ2D,C_PNSM43D8,2025-01-04T15:03:00,Login,web,urgent,5.719729671181923,17.37488791878408,0,1,Request export option
T_HDHG5BI1,C_1G463SDY,2025-03-19T08:34:00,Feature,email,urgent,17.894218345276823,17.41232279116301,0,1,Slow dashboard
T_OB6IRWNS,C_Z15BCW79,2025-06-11T11:19:00,Billing,phone,medium,1.9107682435852498,18.466921764919032,0,0,Slow dashboard
T_A27CGLBV,C_XID4N1U3,2025-01-19T00:08:00,Integration,email,high,6.670497920239514,18.90071340283365,0,0,Refund request
T_B73LCY2X,C_X7EEDTJV,2025-04-23T15:38:00,Performance,web,high,10.03127479892034,,1,0,Request export option
T_0RNLRU24,C_2TALA753,2025-06-03T05:12:00,Security,chat,urgent,19.07132289873908,23.45529624815204,0,1,Webhook failing
T_8YYJCVOH,C_C97C7BO1,2025-03-05T02:46:00,Billing,chat,high,4.852326578365905,16.046365499614385,0,0,Slow dashboard
T_UYNJV7AE,C_CIDKWNNH,2025-03-04T08:01:00,Security,phone,urgent,3.307430418055565,15.778140633618628,0,0,Refund request
T_9Z2ABPT2,C_HKC856WP,2025-06-21T10:51:00,Login,web,high,4.054381261628773,8.151310743767043,0,0,Suspicious login
T_46FN9HFE,C_CIDKWNNH,2025-03-24T06:50:00,Security,phone,high,8.478209716131708,19.533381190487344,0,0,Suspicious login
T_K2XOXRRR,C_0W10LBT3,2025-02-14T00:48:00,Bug,email,medium,4.052734106729919,3.857118515602008,0,0,Webhook failing
T_U5EUAL4B,C_L8OS9XTO,2025-03-16T10:24:00,Login,email,high,5.397559521111194,2.5208048257988267,0,0,Slow dashboard
T_5PCAJ1T3,C_XA73JGZL,2025-03-19T23:55:00,Feature,chat,medium,6.353518716143932,11.466635349580226,0,0,Invoice mismatch
T_W0K26BPL,C_CIDKWNNH,2025-04-17T02:35:00,Billing,chat,low,1.2467558393965357,8.286709204661355,0,0,Request export option
T_LZA0FEAG,C_BEFFLZM7,2025-05-16T16:36:00,Billing,phone,high,3.78409610650972,7.342900627335844,0,0,Webhook failing
T_DVZLSG5C,C_OZJCNS6G,2025-05-01T23:13:00,Security,web,low,8.35219119301268,22.524117436299882,0,0,App crash
T_R0BQDNYZ,C_HZLM72JE,2025-03-19T13:27:00,Billing,email,medium,8.258392624316762,7.657237408301995,0,0,Request export option
T_2HPU1FH7,C_F90KM3TZ,2025-04-16T21:11:00,Login,web,high,4.83474685150469,25.86859499266626,0,0,Suspicious login
T_4S4Q8EVO,C_HV3A3ZMF,2025-04-01T09:48:00,Feature,phone,urgent,12.49483579380539,37.99490653367395,0,1,Invoice mismatch
T_95TKTH72,C_IYTWBOZD,2025-03-26T20:35:00,Feature,web,urgent,6.775796981694601,11.721020642171919,0,1,Suspicious login
T_Z847DDJ7,C_XQPHR62G,2025-05-10T00:50:00,Billing,chat,high,3.0321930458962214,6.475691069360225,0,0,Refund request
T_JGUOIQ68,C_N23Y30YS,2025-02-06T15:19:00,Billing,phone,high,3.0518292144295334,2.634116432502469,0,0,Refund request
T_MD6T5Y7F,C_Q85JSG65,2025-06-03T11:07:00,Billing,chat,low,6.782859681529297,2.744464587472661,0,0,Request export option
T_3NIOWPXS,C_31YIHAIR,2025-05-24T10:32:00,Login,email,medium,5.746928431071149,4.1993547567974385,0,0,Invoice mismatch
T_XMT33FZK,C_3KK0VM59,2025-01-28T17:29:00,Login,email,urgent,1.9086786809946412,6.21727004502741,0,0,Slow dashboard
T_9QRSNEY0,C_8QZPKY32,2025-06-06T01:53:00,Integration,email,medium,14.361581391347768,19.363562141267895,0,0,App crash
T_6RUXRR0J,C_I4Q2Y9V8,2025-01-12T15:58:00,Login,web,low,11.717269734022148,9.110606253451465,0,0,App crash
T_JEM600SK,C_13CD5GLQ,2025-04-14T12:53:00,Billing,web,high,5.125043544694847,33.456994067681485,0,0,Slow dashboard
T_NLJZ396D,C_UWW5WFCP,2025-02-26T16:27:00,Performance,phone,high,3.925419217505339,11.613349928097211,0,0,Request export option
T_KXN90TPZ,C_13JCAT9M,2025-04-08T17:06:00,Performance,web,high,5.32370313767159,17.347380003401028,0,0,Webhook failing
T_74L8OSDW,C_YR6CCVCJ,2025-02-15T09:11:00,Login,phone,medium,5.3667419275071975,18.379942419815432,0,0,App crash
T_QQG6GBPE,C_30T9NT3W,2025-05-21T08:46:00,Performance,web,high,6.699574613890164,10.990883623233868,0,0,Refund request
T_GWMI5WYV,C_CJIWVHDK,2025-06-23T19:50:00,Login,web,urgent,,19.31160331393666,0,1,Suspicious login
T_PZ2LX6EW,C_3NX39RBS,2025-05-23T06:42:00,Integration,phone,urgent,2.1411318840574687,11.39233680846524,0,0,App crash
T_TZG35V2A,C_EUC1HH5L,2025-02-17T08:50:00,Login,phone,high,2.2279258792737093,5.087168276330964,0,0,Suspicious login
T_A4KNJSVD,C_IXZAREIY,,Feature,chat,urgent,5.762409900198668,15.753019355709737,0,1,Request export option
T_8DSS13VJ,C_1RSRLA8S,2025-03-02T13:07:00,Performance,phone,urgent,6.938724977985658,9.347975793505963,0,1,App crash
T_YJPPVBQA,C_56NYXTXM,2025-06-16T10:08:00,Billing,email,medium,2.176079425939183,4.468337245100229,0,0,Invoice mismatch
T_2OMCJ67O,C_GH8RIEC4,2025-06-09T20:03:00,Integration,phone,medium,12.19141259338371,20.73408097650171,0,0,Refund request
T_KR3SX3AI,C_N2Y8FV2B,2025-02-17T18:24:00,Integration,email,high,6.363388926066056,12.430710876568249,0,0,App crash
T_1YLMUITS,C_FLSE45BG,2025-03-13T13:03:00,Billing,web,urgent,3.2814903493634637,6.036702564691203,0,0,Slow dashboard
T_WUEYREHK,C_3P15AHDB,2025-03-23T09:26:00,Performance,email,low,16.093046733460195,17.41884913892658,0,0,Webhook failing
T_NM7CXDWN,C_8QZPKY32,2025-02-01T04:34:00,Integration,chat,high,10.919770260880743,6.937261613403454,0,0,Refund request
T_2MGLKEMH,C_4LTAHUKW,2025-06-05T07:15:00,Login,web,urgent,2.443396525348761,4.30264449133783,0,0,Slow dashboard
T_VI25BZT0,C_VDZ4X1ZH,2025-04-21T20:03:00,Integration,web,medium,15.191387823431933,21.104004211115022,0,0,Refund request
T_QP8EICFA,C_HKC856WP,2025-02-24T10:49:00,Billing,web,low,9.219196585464568,10.716906453532614,0,0,Refund request
T_AAWAKQDK,C_71HSSBEL,2025-02-26T21:10:00,Performance,email,urgent,21.209657281703972,35.00375786321063,0,1,Invoice mismatch
T_SI3OE9VU,C_XQPHR62G,2025-05-30T11:33:00,Feature,chat,urgent,2.783209357428718,10.98651114233004,0,0,App crash
T_HWG5742L,C_DS0DJI9K,2025-06-28T17:04:00,Integration,web,high,4.13804264790258,8.390817274342574,0,0,Refund request
T_4Q496US5,C_74X2EK3Z,2025-05-15T15:36:00,Login,web,low,7.683966383316136,10.902165376521117,0,0,App crash
T_B6FCT6E3,C_8KXO9T7E,2025-04-28T16:26:00,Feature,chat,medium,11.251658648748377,32.90446903931091,0,0,Webhook failing
T_Y10VR2BK,C_0IT26YS4,2025-04-17T16:40:00,Billing,chat,medium,3.020690573262301,12.121159048710494,0,0,App crash
T_BJIWQ9OE,C_BBXUX1OX,2025-04-12T05:51:00,Performance,phone,low,14.883356124244877,,1,0,Suspicious login
T_3JKT1C62,C_74QGEFQJ,2025-05-23T00:27:00,Performance,email,high,8.29108410080285,5.853106626143514,0,0,Slow dashboard
T_HDVV6SFF,C_XF7JXJN6,2025-03-16T21:05:00,Bug,email,urgent,15.398010930296644,10.862279701036497,0,1,Refund request
T_L8P6947A,C_PSFNKOMV,2025-06-06T12:15:00,Bug,web,medium,16.07609514936989,28.948597487054283,0,0,Slow dashboard
T_588N7P8R,C_1RSRLA8S,2025-06-29T04:43:00,Bug,email,medium,12.045779304423847,21.887858069917446,0,0,Webhook failing
T_3WHUJABF,C_TCS1K9YE,2025-05-08T22:20:00,Security,chat,medium,,14.743553798884674,0,0,App crash
T_UT7KWAOO,C_0E0VGNXB,2025-06-22T16:14:00,Security,phone,medium,9.344501331597483,,1,0,Suspicious login
T_7K9ET3L1,C_OU6QLZ2R,2025-03-19T09:26:00,Security,phone,low,11.729475861474643,11.928851375893398,0,0,Invoice mismatch
T_7036VKEY,C_MT8VT43P,2025-01-11T15:19:00,Security,chat,medium,10.615470785296125,44.571015174541536,0,0,Slow dashboard
T_8GME2X0L,C_DIHSA7HE,2025-01-30T12:37:00,Feature,chat,urgent,4.137960322941815,19.038578576625685,0,1,App crash
T_NIYZJ3ZF,C_0ISB5IQN,2025-06-22T12:02:00,Bug,web,high,5.711614557889529,6.222292614002266,0,0,App crash
T_X3NCZ2ZM,C_HV3A3ZMF,2025-06-24T07:10:00,Security,web,low,19.47628814400078,21.505228472105838,0,0,Slow dashboard
T_8G6W3CJH,C_7S55J2O7,2025-02-10T05:09:00,Login,chat,medium,4.354089433930451,7.636087103801471,0,0,Slow dashboard
T_E7H03URP,C_SQCQ30O3,2025-02-18T20:39:00,Integration,email,urgent,3.463276633402917,8.663869068195726,0,0,Refund request
T_W02IDT81,C_GET8T63J,2025-04-11T15:14:00,Login,email,medium,3.670738644686638,8.443917980263,0,0,Suspicious login
T_EDO8SDXA,C_PKXVHAGK,2025-06-11T14:41:00,Feature,phone,low,7.168092525566995,12.739849778131653,0,0,App crash
T_1LOAP1KF,C_FHV1XG1R,2025-03-19T00:40:00,Security,chat,low,8.037875959669154,21.87763829294719,0,0,Request export option
T_D1ZWAEHX,C_ASNWYWRR,2025-02-14T04:54:00,Bug,web,medium,11.480616282202822,9.699151588959253,0,0,Invoice mismatch
T_LDG4HSJV,C_Y6B2KNFT,2025-04-01T22:19:00,Login,chat,urgent,3.347188798835217,5.207631528632826,0,0,Request export option
T_QG5A8MBQ,C_1ENF313F,2025-02-17T05:14:00,Performance,web,medium,15.412117664171545,47.060400620267565,0,0,Slow dashboard
T_ZGINJXXL,C_L1F90S9B,2025-01-16T16:52:00,Billing,web,high,4.6999614433958685,16.793507544883315,0,0,Webhook failing
T_YJZXYVGS,C_E13N3BZT,2025-01-21T10:10:00,Integration,email,low,29.532526081047624,38.2587872161533,0,0,Request export option
T_0WL0GT66,C_G10UR5L8,2025-04-21T06:49:00,Performance,web,low,6.146770572477138,6.772640918674868,0,0,Request export option
T_OA9VIO4E,C_UHZ1GV0E,2025-03-28T11:05:00,Security,chat,urgent,4.7692018973624855,31.180589697081356,0,1,Invoice mismatch
T_NAQB3FX8,C_T1GHR09S,2025-03-12T01:18:00,Integration,email,urgent,25.39138652722685,31.35743742359745,0,1,Request export option
T_JHS3A8MB,C_9RR7S20C,2025-04-14T23:19:00,Feature,web,medium,7.129817875098403,20.696039390870165,0,0,Slow dashboard
T_UTJCFI1L,C_CTSUFLSE,2025-02-11T04:04:00,Security,web,medium,18.15183693659799,46.546659810198186,0,0,App crash
T_2SBJHWNL,C_NY181ACJ,2025-02-04T16:31:00,Bug,phone,low,7.5229943576192255,15.229856714910579,0,0,Invoice mismatch
T_V2KN4AR8,C_FK8UT0CV,2025-02-05T19:37:00,Performance,web,urgent,,7.570386692740856,0,1,Refund request
T_66I6GGJW,C_0YNCXLL4,2025-05-21T17:21:00,Performance,chat,urgent,5.632784206713921,16.36354115382918,0,1,Invoice mismatch
T_RD6RT3OJ,C_Y6B2KNFT,2025-02-20T23:20:00,Security,email,urgent,7.35965791221823,12.323680557391851,0,1,Slow dashboard
T_DSHC9825,C_PXNF7C3D,2025-05-22T11:41:00,Feature,web,urgent,5.002689519783141,13.114823654070658,0,1,Invoice mismatch
T_TCLAKIXG,C_A100QXMC,2025-05-08T00:50:00,Integration,phone,high,5.947085345027,8.73356193629228,0,0,Suspicious login
T_8SZB0DWO,C_VFFQOT8H,2025-04-01T16:04:00,Bug,email,low,22.613412550964956,44.99956453132902,0,0,Webhook failing
T_Y474MRFN,C_96QE3RZS,2025-03-26T11:06:00,Performance,web,medium,7.488544212076846,10.576190417698314,0,0,Slow dashboard
T_UQIQMN2W,C_31YIHAIR,2025-06-25T02:24:00,Billing,email,medium,7.25578410792494,8.050753345984452,0,0,Request export option
T_I1O5UCRV,C_0R2SDS8B,2025-03-01T03:43:00,Integration,chat,urgent,9.13723022613627,9.351849908614382,0,1,Refund request
T_SN5Q94UJ,C_P9P9W4J6,2025-06-18T23:41:00,Integration,web,urgent,13.952222778718507,25.263212701040043,0,1,Invoice mismatch
T_3YXTBUQF,C_TWD1XMXB,2025-04-30T21:35:00,Bug,phone,low,9.334315599889361,17.581393336383524,0,0,Invoice mismatch
T_LRB4SQC6,C_GZZ0JKIB,2025-01-02T12:48:00,Security,phone,urgent,2.3031010224625406,4.800055906319619,0,0,Invoice mismatch
T_4XCLQRPJ,C_TMTTQLGZ,2025-05-03T23:47:00,Login,web,medium,7.0391317089470276,8.982064745715114,0,0,Slow dashboard
T_KH0IM9DB,C_J3MUURMY,2025-01-25T13:33:00,Feature,web,urgent,15.011888846279211,16.66255887826876,0,1,Webhook failing
T_X09TI8VK,C_AJSSUUQO,2025-05-01T01:50:00,Integration,web,urgent,12.883099562205748,32.64911970943421,0,1,App crash
T_SCSW9EBF,C_TIRC9ZD7,2025-05-15T01:07:00,Security,email,urgent,13.5104351807315,46.86598157148036,0,1,Suspicious login
T_KSIGMM1O,C_828XG8Y7,2025-03-17T17:34:00,Feature,chat,urgent,47.121718877838,29.87587106132303,0,1,Refund request
T_NBC1H84Y,C_MT8VT43P,2025-01-17T19:21:00,Integration,phone,urgent,3.4679046167199337,,1,0,Webhook failing
T_QGPUIXKS,C_VYIE6IVW,2025-03-08T13:15:00,Bug,phone,urgent,3.224249948266749,17.92383852008119,0,0,Suspicious login
T_R2GNKT7L,C_NS832EJX,2025-05-05T06:29:00,Billing,chat,low,8.720116368740628,10.58311032554139,0,0,Refund request
T_IAHBYQR5,C_RIXA11DP,2025-05-19T05:37:00,Performance,email,low,6.7914851967890355,16.04336258171779,0,0,Refund request
T_J6YVW3W1,C_FK8UT0CV,2025-05-17T14:11:00,Security,web,low,9.227459361999994,23.255458294093348,0,0,Webhook failing
T_GH5CVTN9,C_WSOZCTWJ,2025-05-01T09:11:00,Login,phone,urgent,1.1410247703153005,4.02831751290341,0,0,Refund request
T_QTIM8877,C_ZMPJRHT7,2025-02-11T04:25:00,Feature,chat,medium,9.9330719556429,11.425667249117714,0,0,App crash
T_XC4QD809,C_D669UGNE,2025-06-12T08:18:00,Security,phone,urgent,5.354907063359179,11.78166830033567,0,1,App crash
T_9LI03GDI,C_1J6FP8HQ,2025-04-04T08:02:00,Feature,phone,low,10.30853600312757,28.05185722291437,0,0,Invoice mismatch
T_1L2WDWSY,C_Y0BVR6K2,2025-06-01T20:31:00,Integration,chat,medium,10.283592368147298,33.41428770383928,0,0,Slow dashboard
T_2ZEXBTAA,C_13JCAT9M,2025-01-31T14:27:00,Security,web,low,23.217246691212225,15.856206386666575,0,0,Suspicious login
T_QBE9RKOK,C_WB0HPMNZ,2025-01-09T23:48:00,Performance,email,urgent,7.208327525021253,6.305364666358918,0,1,Request export option
T_UAO2UCCV,C_13JCAT9M,2025-02-04T21:22:00,Billing,web,high,3.9064601549712927,28.319152829602057,0,0,Webhook failing
T_9CJ8S6NV,C_3XLRFCD6,2025-05-04T10:07:00,Billing,web,low,3.7699428388496976,7.016495500200526,0,0,Suspicious login
T_FP9SD021,C_4DPJA1WJ,2025-01-02T07:37:00,Login,phone,low,4.116600717513612,4.362860133834767,0,0,Refund request
T_R14GRHDL,C_NY181ACJ,2025-05-25T02:12:00,Feature,web,high,10.072079088844086,14.347587414656497,0,0,Request export option
T_S2VJL3BX,C_ZMPJRHT7,2025-02-13T10:03:00,Performance,phone,medium,7.495839362361683,8.913171471729822,0,0,Webhook failing
T_GCQ8X3L6,C_NMJQY3OD,2025-03-14T07:13:00,Login,email,medium,4.763072102899341,15.296878072839197,0,0,Webhook failing
T_ID7QSC3H,C_AV71448N,2025-05-21T18:35:00,Integration,phone,low,22.273548950016906,32.17331474293385,0,0,Refund request
T_LHR1ERDL,C_L1F90S9B,2025-02-24T11:27:00,Feature,phone,low,2.4361663431637544,,1,0,Slow dashboard
T_1NVP77HT,C_7S55J2O7,2025-01-03T00:25:00,Login,phone,low,7.8471080327328435,30.758275909409782,0,0,Suspicious login
T_AGGABDEF,C_O1750CEH,2025-03-22T01:28:00,Performance,email,high,8.84296959724119,57.26646392352714,0,0,Suspicious login
T_ZIODJCTD,C_GET8T63J,2025-06-07T07:17:00,Billing,phone,medium,3.772334568101766,9.523377097166318,0,0,Invoice mismatch
T_YLEVWXXU,C_ADO8E7FL,2025-03-31T04:57:00,Integration,web,low,14.227701996734389,19.086196176116054,0,0,Request export option
T_7M1P1MD9,C_CJ4T0SEK,2025-02-28T18:07:00,Feature,email,low,16.490352539469377,16.25768311709695,0,0,Request export option
T_O4X1HHAT,C_OU6QLZ2R,2025-04-21T14:33:00,Integration,phone,medium,5.357564921907539,9.137586075586242,0,0,Webhook failing
T_XAYU0G5X,C_RUIN3OEU,2025-04-01T02:55:00,Billing,chat,urgent,1.661389140252173,11.675481245499155,0,0,App crash
T_W9OTHU52,C_HKC856WP,2025-04-29T08:25:00,Bug,web,medium,16.425370329206118,22.457877434227477,0,0,Slow dashboard
T_VTQ6ULJF,C_H75LXO6Q,2025-02-03T20:02:00,Performance,web,high,11.055366361390364,19.477188562716577,0,0,Webhook failing
T_8DYW9BVF,C_G0FN9XUY,2025-05-12T20:24:00,Bug,chat,low,8.40873285861034,12.433620572814345,0,0,Suspicious login
T_1GP8TPO3,C_DY4LMCT6,2025-03-04T05:41:00,Performance,phone,high,,26.627623408418238,0,0,App crash
T_0O7JSRYF,C_HV3A3ZMF,2025-04-07T10:30:00,Feature,chat,urgent,6.25014684997402,4.704462552120009,0,1,Webhook failing
T_QGTUMP1L,C_ZB4LDIMS,2025-05-26T16:25:00,Feature,chat,high,4.1436093800194245,6.801589309369367,0,0,Invoice mismatch
T_NYBXZN2J,C_ZS43C5BA,2025-01-17T08:27:00,Bug,chat,low,11.379034937047274,7.5981851294163745,0,0,Suspicious login
T_Y5D5QN0K,C_89YJB1QX,2025-03-01T21:32:00,Performance,email,urgent,8.483930233221216,15.554582513792525,0,1,Slow dashboard
T_LC4WA1BA,C_GU3OBYGH,2025-06-22T01:39:00,Feature,phone,urgent,9.11733517105913,7.646756417060259,0,1,App crash
T_9G36JO7I,C_WW4FYB8D,2025-06-17T22:38:00,Performance,phone,medium,11.395475167202452,14.572227758817323,0,0,Request export option
T_PBNGZCW6,C_3P91I3VM,2025-03-09T02:12:00,Feature,email,urgent,7.459536825862601,23.292456269062473,0,1,Invoice mismatch
T_3U50VU2F,C_8F840982,2025-06-14T12:31:00,Billing,phone,urgent,1.773836942160394,7.671245836490394,0,0,Invoice mismatch
T_4FACIXLE,C_13JCAT9M,2025-04-15T23:40:00,Security,web,medium,14.690483350332434,54.62533784397664,0,0,Slow dashboard
T_B2Q3LDP5,C_LQJIDKNW,2025-04-16T08:43:00,Security,chat,high,7.120801907004957,5.289244288254711,0,0,Suspicious login
T_N9YWT15J,C_13JCAT9M,2025-01-30T09:44:00,Bug,phone,high,4.907931427876703,19.344226113473376,0,0,Request export option
T_XQVDWSPC,C_XQPHR62G,2025-04-04T10:42:00,Billing,email,high,3.831457401522036,,1,0,Webhook failing
T_03KGYLEN,C_31YIHAIR,2025-05-14T16:13:00,Performance,phone,high,7.365073092765145,,1,0,Request export option
T_UUFXFEML,C_3C9XQYM5,2025-01-04T19:19:00,Login,email,med,2.242358206201653,4.4466869341535755,0,0,App crash
T_MKVCB2IT,C_J3AC6PE6,2025-05-29T20:44:00,Integration,web,medium,19.55252020934284,9.772751098077409,0,0,Slow dashboard
T_TGI0BEBS,C_W3C1QKBH,2025-03-15T18:14:00,Bug,phone,high,4.728384163663343,,1,0,App crash
T_4EILUF3H,C_GYSPENGW,2025-05-25T10:57:00,Feature,phone,medium,8.512926678528462,31.631299462621772,0,0,Invoice mismatch
T_62TDX4RT,C_L1F90S9B,2025-05-09T12:47:00,Integration,chat,high,4.910003453794017,30.604260155538537,0,0,Refund request
T_03AB1ABM,C_KTSG7FXZ,2025-02-27T17:56:00,Feature,email,high,4.183196315789608,7.816450835992328,0,0,Request export option
T_6P1BY6VK,C_JLTEIYZC,2025-06-18T15:20:00,Billing,web,medium,6.002839623811373,2.5711741203818246,0,0,Request export option
T_R9EYYIAV,C_D669UGNE,2025-06-29T11:41:00,Bug,chat,low,7.327800295388517,26.143601425592948,0,0,Invoice mismatch
T_9TQFQH4Y,C_9RR7S20C,2025-05-18T16:48:00,Security,phone,high,6.728916569697652,9.156186433601668,0,0,Refund request
T_BVABWZ8K,C_PK0QTL3Q,2025-05-27T06:54:00,Security,chat,urgent,10.052906529346448,3.351982268735422,0,1,Invoice mismatch
